PIDM_KEY	CLAS_CODE	CRN_KEY	SUBJ_CODE	COURSE_NUMBER	SECTION_NUMBER	TERM_CODE_KEY
277818	13	10445	CHM	224	1	201210
284594	13	10445	CHM	224	1	201210
298125	14	10445	CHM	224	1	201210
301217	14	10445	CHM	224	1	201210
307290	14	10445	CHM	224	1	201210
308263	14	10445	CHM	224	1	201210
308500	14	10445	CHM	224	1	201210
309959	14	10445	CHM	224	1	201210
314921	14	10445	CHM	224	1	201210
316064	14	10445	CHM	224	1	201210
340029	14	10445	CHM	224	1	201210
