PIDM_KEY	CLAS_CODE	CRN_KEY	SUBJ_CODE	COURSE_NUMBER	SECTION_NUMBER	TERM_CODE_KEY
258022	13	10436	BOT	305	1	201210
276172	13	10436	BOT	305	1	201210
284720	13	10436	BOT	305	1	201210
295359	13	10436	BOT	305	1	201210
296446	14	10436	BOT	305	1	201210
298194	13	10436	BOT	305	1	201210
300785	14	10436	BOT	305	1	201210
304310	14	10436	BOT	305	1	201210
